docTokenBegin,text,ner,nerConfidences
11515,spring,DATE,{'DATE': 0.88328059180003}
11505,he,PERSON,
11523,Mr. Holmes,PERSON,
11553,he,PERSON,
11560,he,PERSON,
11573,he,PERSON,
11577,he,PERSON,
11588,he,PERSON,
11594,He,PERSON,
11608,Mr. Holmes,PERSON,
11614,him,PERSON,
11619,him,PERSON,
11628,him,PERSON,
11632,Duke,ORGANIZATION,{'ORGANIZATION': 0.71145028840877}
11654,his,PERSON,
11664,he,PERSON,
11673,his,PERSON,
11693,he,PERSON,
11718,Holmes,PERSON,{'PERSON': 0.98700876885375}
11780,Mr. James Wilder,PERSON,
11786,he,PERSON,
11802,Sherlock Holmes,PERSON,{'PERSON': 0.99836085435266}
11836,Mr. Reuben Hayes,PERSON,
11842,Chesterfield,LOCATION,{'LOCATION': 0.97691880560016}
11847,eleven o'clock last night,TIME,{'TIME': 0.99877449187755}
11868,this morning,TIME,{'TIME': 0.66146692627892}
11873,Duke,PERSON,{'PERSON': 0.69450811255711}
11877,his,PERSON,
11900,he,PERSON,
11904,Reuben Hayes,PERSON,{'PERSON': 0.99919293181345}
11926,James,PERSON,{'PERSON': 0.98506439810753}
11945,Holmes,PERSON,{'PERSON': 0.9345076755834}
12010,James,PERSON,{'PERSON': 0.98810396763314}
12027,Mr. Holmes,PERSON,
12051,she,PERSON,
12067,she,PERSON,
12078,She,PERSON,
12089,her,PERSON,
12111,him,PERSON,
12119,he,PERSON,
12126,him,PERSON,
12131,He,PERSON,
12145,he,PERSON,
12151,his,PERSON,
12165,His,PERSON,
12182,he,PERSON,
12210,James,PERSON,{'PERSON': 0.93280857353988}
12224,his,PERSON,
12229,his,PERSON,
12234,her,PERSON,
12248,her,PERSON,
12261,he,PERSON,
12276,him,PERSON,
12306,Huxtable,PERSON,{'PERSON': 0.99961127009075}
12285,he,PERSON,
12301,him,PERSON,
12311,James,PERSON,{'PERSON': 0.99507101784156}
12318,Hayes,PERSON,{'PERSON': 0.96694194863059}
12329,James,PERSON,{'PERSON': 0.99806354724225}
12348,James,PERSON,{'PERSON': 0.99404191791328}
12352,him,PERSON,
12354,He,PERSON,
12364,James,PERSON,{'PERSON': 0.9912211703534}
12378,he,PERSON,
12388,Arthur,PERSON,{'PERSON': 0.93178420960972}
12396,James,PERSON,{'PERSON': 0.99939959902429}
12405,Arthur,PERSON,{'PERSON': 0.9531950173167}
12408,him,PERSON,
12425,He,PERSON,
12444,James,PERSON,{'PERSON': 0.92631119207228}
12463,Arthur,PERSON,{'PERSON': 0.99416751507619}
12500,midnight,TIME,{'TIME': 0.6930661536492}
12453,he,PERSON,
12461,he,PERSON,
12466,he,PERSON,
12473,his,PERSON,
12478,him,PERSON,
12481,she,PERSON,
12484,him,PERSON,
12492,he,PERSON,
12501,he,PERSON,
12513,him,PERSON,
12515,her,PERSON,
12518,Arthur,PERSON,{'PERSON': 0.83159808312202}
12533,Hayes,PERSON,{'PERSON': 0.9783579725312}
12524,He,PERSON,
12539,Arthur,PERSON,{'PERSON': 0.94103464213631}
12553,James,PERSON,{'PERSON': 0.9695294082173}
12564,Hayes,PERSON,{'PERSON': 0.99271999668301}
12569,his,PERSON,
12578,his,PERSON,
12581,Hayes,PERSON,{'PERSON': 0.99201388498149}
12583,Arthur,PERSON,{'PERSON': 0.98909994520869}
12607,Mrs. Hayes,PERSON,
12585,his,PERSON,
12595,he,PERSON,
12622,her,PERSON,
12629,Mr. Holmes,PERSON,
12664,James,PERSON,{'PERSON': 0.96590683286018}
12690,he,PERSON,
12696,his,PERSON,
12698,he,PERSON,
12710,he,PERSON,
12725,he,PERSON,
12732,He,PERSON,
12743,he,PERSON,
12768,Arthur,PERSON,{'PERSON': 0.95235122100904}
12757,He,PERSON,
12788,him,PERSON,
12792,He,PERSON,
12807,him,PERSON,
12812,he,PERSON,
12823,he,PERSON,
12836,him,PERSON,
12839,he,PERSON,
12845,his,PERSON,
12865,Heidegger,PERSON,{'PERSON': 0.86911608917365}
12854,his,PERSON,
12870,James,PERSON,{'PERSON': 0.99794636260774}
12893,Huxtable,PERSON,{'PERSON': 0.99995860885074}
12899,James,PERSON,{'PERSON': 0.99856129406684}
12927,him,PERSON,
12932,He,PERSON,
